"site","relative","name","xmltv_id","lang","site_id","country","hd_flag","reason"
"plex.tv","plex.tv\plex.tv.channels.xml","123GO!","","en","5e20b730f2f8d5003d739db7-63eecb32ac23d1ee072087cb","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","5-Minute Crafts","","en","5e20b730f2f8d5003d739db7-63894c1965b848bf2c8a7800","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","ACL Cornhole TV","ACLCornholeTV.us@SD","en","5e20b730f2f8d5003d739db7-63504925a97bd70eaef54f01","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","AfroLandTV","AfroLandTV.us@SD","en","5e20b730f2f8d5003d739db7-60e737a4ebef9d002c4d0a0c","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","AFV Español","AFVEspanol.us@SD","es","5e20b730f2f8d5003d739db7-5ef4e1b10d9ad000423c4421","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","AKC.tv","","en","5e20b730f2f8d5003d739db7-63e6381d8895074ec6c78b16","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Alternative","StingrayRockAlternative.ca@SD","en","5e20b730f2f8d5003d739db7-62efbb8652f7d73061eec498","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","ALTRD.TV","ALTRDTV.us@SD","en","5e20b730f2f8d5003d739db7-60bfd0907c60b7002c9765de","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Always Funny","AFVFamily.us@US","en","5e20b730f2f8d5003d739db7-5ef11486d33ab9004048a1cd","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","ARTFLIX - Movie Classics","ARTFLIXMovieClassics.us@SD","en","5e20b730f2f8d5003d739db7-6348a10d1159f6a5ce819b7f","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Billiard TV","BilliardTV.us@SD","en","5e20b730f2f8d5003d739db7-6334a8e48a7b2a349d903b8c","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Black Star Network","","en","5e20b730f2f8d5003d739db7-64a353a864e8e3dc0a29524f","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Brat TV","","en","5e20b730f2f8d5003d739db7-63d6f6c5a9e88ee909e7ee1f","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Camp Spoopy","","en","5e20b730f2f8d5003d739db7-6164a963766ab4f9f57e81b1","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","CampusLore Sports","CampusLoreSports.us@SD","en","5e20b730f2f8d5003d739db7-6216ae22c3bbca2de8704f65","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Choppertown","Choppertown.us@SD","en","5e20b730f2f8d5003d739db7-5ef11487d33ab9004048a1d3","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","CINEPRIDE","CinePride.us@SD","en","5e20b730f2f8d5003d739db7-62167144ab2095ca85353ad6","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","ClixTV","ClixTV.us@SD","en","5e20b730f2f8d5003d739db7-6111b06a8f945c002c45dd12","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","CoinDesk TV","","en","5e20b730f2f8d5003d739db7-637f7d26eb853a321461cb63","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","CombaTV","","en","5e20b730f2f8d5003d739db7-63f0ca427b78030ed9990309","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Comedy Dynamics","ComedyDynamics.us@SD","en","5e20b730f2f8d5003d739db7-5efe1de5e0b3f5003f5d9f76","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","COMMUNE","COMMUNE.us@SD","en","5e20b730f2f8d5003d739db7-618adcbb6769b2b0bcc4c17f","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Cooking Panda","CookingPanda.us@SD","en","5e20b730f2f8d5003d739db7-5f07e9fdf313eb0041bbecda","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","COPS","","en","5e20b730f2f8d5003d739db7-626c1753ffda6789d20a452e","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Court Sports Network","","en","5e20b730f2f8d5003d739db7-652875586425fdb1f32d2169","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","CraftsyTV","","en","5e20b730f2f8d5003d739db7-6365779dde08f8eec6c3f21f","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Discover Film","DiscoverFilm.uk@SD","en","5e20b730f2f8d5003d739db7-618198fe4e1b6764011b046a","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Documentary+","","en","5e20b730f2f8d5003d739db7-614e286b2bac097ffd6fd6ab","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Dungeon TV","DungeonTV.us@SD","en","5e20b730f2f8d5003d739db7-6216723e2c2627c068e73ad4","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Easy Listening","StingrayEasyListening.ca@SD","en","5e20b730f2f8d5003d739db7-62ee76b5271f393d2d9f709a","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","El Conflicto TV","ElConflictoTV.us@SD","en","5e20b730f2f8d5003d739db7-621674f168c966be92737ce6","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Entrepreneur TV","EntrepreneurTV.us@SD","en","5e20b730f2f8d5003d739db7-62ba4c6bf663580a7238f329","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Euro Hits","StingrayEuroHits.ca@SD","en","5e20b730f2f8d5003d739db7-62ee74af52f7d73061eec491","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Euronews","EuronewsEnglish.fr@SD","en","5e20b730f2f8d5003d739db7-60089d90f682a3002c348299","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Euronews Deutsch","EuronewsGerman.fr@SD","de","5e20b730f2f8d5003d739db7-6245efe9f137de43897ea1ae","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Euronews Español","EuronewsSpanish.fr@SD","es","5e20b730f2f8d5003d739db7-60089d97f682a3002c34829d","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Euronews Français","EuronewsFrench.fr@SD","fr","5e20b730f2f8d5003d739db7-6245f06793b402a3d1097787","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Euronews Italiano","EuronewsItalian.fr@SD","it","5e20b730f2f8d5003d739db7-6245f13093b402a3d1097789","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Euronews Portuguese","EuronewsPortuguese.fr@SD","pt","5e20b730f2f8d5003d739db7-6245cd154f27f4e9c76d67e9","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Éxitos del Momento","StingrayExitosdelMomento.ca@SD","en","5e20b730f2f8d5003d739db7-62efba6588a16bb7d6b6fb58","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","FailArmy","","en","5e20b730f2f8d5003d739db7-5f170d62b898490041b4936e","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Farscape","Farscape.us@SD","en","5e20b730f2f8d5003d739db7-635195e9ccee3e1547a8831a","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","FashionTV","","en","5e20b730f2f8d5003d739db7-6490c01f3b3ce9e1aaad95be","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Fight Network","FightNetwork.ca@SD","en","5e20b730f2f8d5003d739db7-606605549dbfca002d2ae877","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Filmstream","Filmstream.nl@SD","en","5e20b730f2f8d5003d739db7-5f5132e162fe160040f26bdb","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Fite 24/7","FITE247.us@SD","en","5e20b730f2f8d5003d739db7-62c8a2d2d774648bcc76a116","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Flashback 70s","StingrayFlashback70s.ca@SD","en","5e20b730f2f8d5003d739db7-62f15810a3ffe928ef806c75","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","FLOU Caribeno","","en","5e20b730f2f8d5003d739db7-63adf8eff3d69d1885731c06","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","FLOU Cine","FlouCine.us@SD","es","5e20b730f2f8d5003d739db7-6323ac0f8f253768c26b5529","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","FrightFlix","FrightFlix.us@SD","en","5e20b730f2f8d5003d739db7-621674502c2627c068e73ada","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","FTF Sports","FTFSports.us@SD","en","5e20b730f2f8d5003d739db7-605a309dc5acdc002c7a20aa","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","FUEL TV","","en","5e20b730f2f8d5003d739db7-62ffc5cfa6cad6f2991745c2","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Funny Or Die, Inc.","","en","5e20b730f2f8d5003d739db7-63d08694ab0965e49583e3b2","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","GAGO TV","GAGOTV.us@SD","en","5e20b730f2f8d5003d739db7-6196c6843b964c65b53de32e","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Galxy TV","GalxyTV.us@SD","en","5e20b730f2f8d5003d739db7-621672e42c2627c068e73ad8","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","GFN TV","GFNTV.us@SD","en","5e20b730f2f8d5003d739db7-5fc6f3a92b6f7b002e77ffad","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Glewed TV","GlewedTV.us@SD","en","5e20b730f2f8d5003d739db7-5eea605474085f0040ddc76d","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","GLORY Kickboxing","","en","5e20b730f2f8d5003d739db7-63f914bffe2c3d32e1a7929f","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","GoUSA TV","GoUSATV.us@SD","en","5e20b730f2f8d5003d739db7-60a9d105d162b9002d05a60c","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Gravitas Adrenaline","GravitasAdrenaline.us@SD","en","5e20b730f2f8d5003d739db7-629141f6a0ed9c2b6ae63bb0","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Gravitas Documentaries","GravitasDocumentaries.us@SD","en","5e20b730f2f8d5003d739db7-6291409aa0ed9c2b6ae63bae","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Gravitas Movies","GravitasMovies.us@SD","en","5e20b730f2f8d5003d739db7-5efe1de7e0b3f5003f5d9f8e","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Grjngo - Western Movies","","en","5e20b730f2f8d5003d739db7-63489a771159f6a5ce819b7b","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","GUSTOTV","","en","5e20b730f2f8d5003d739db7-5f8746eabd529300418246d9","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","HappiTV","HappiTV.us@SD","en","5e20b730f2f8d5003d739db7-623171af5995505c86629208","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Hard Knocks","HardKnocks.ca@SD","en","5e20b730f2f8d5003d739db7-5fd115bdb7ef8d002dcf1820","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Hip-Hop/R&B","StingrayHipHopRB.ca@SD","en","5e20b730f2f8d5003d739db7-62ee7ae2271f393d2d9f709e","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Humor Mill","HumorMill.us@SD","en","5e20b730f2f8d5003d739db7-5fd115b7b7ef8d002dcf1814","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","i24NEWS Updates","i24NEWSUpdates.il@SD","en","5e20b730f2f8d5003d739db7-61e9af453508a50f84213dd6","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Ideas En 5 Minutos","","en","5e20b730f2f8d5003d739db7-64a355697d24564fba37bab8","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","IMPACT Wrestling","IMPACTWrestling.us@SD","en","5e20b730f2f8d5003d739db7-606605549dbfca002d2ae873","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Infamous TV","MOBTV.us@SD","en","5e20b730f2f8d5003d739db7-61fb10e8fe90430654c57530","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","INFAST","","en","5e20b730f2f8d5003d739db7-62e7e3390f1a07e75150bd37","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","JAIL","","en","5e20b730f2f8d5003d739db7-6448ba1baf92c31f4a190c27","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Johnny Carson TV","JohnnyCarsonTV.us@SD","en","5e20b730f2f8d5003d739db7-60d4edd6b2fdec002c141123","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Judge Nosey","RealNosey.us@SD","en","5e20b730f2f8d5003d739db7-5f0ff262d71dcb00449ec018","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Just For Laughs Gags","","en","5e20b730f2f8d5003d739db7-64704954e536e0faaf10be9f","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Kidoodle TV","KidoodleTV.us@SD","en","5e20b730f2f8d5003d739db7-5eea605574085f0040ddc79a","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Kin","Kin.us@SD","en","5e20b730f2f8d5003d739db7-62ba493395ddc34d7d3cfce0","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","La Bocina Latina","LaBocinaLatina.us@SD","en","5e20b730f2f8d5003d739db7-631932e2f6672ff675ee5ec0","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","La Corriente","LaCorriente.us@SD","en","5e20b730f2f8d5003d739db7-602d6608f867c4002c897e27","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Law & Crime","LawCrime.us@SD","en","5e20b730f2f8d5003d739db7-5eea605674085f0040ddc79d","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Lone Star","LoneStar.us@SD","en","5e20b730f2f8d5003d739db7-6196c9241d310bf925e02616","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Love Stories TV","","en","5e20b730f2f8d5003d739db7-64e4351f200cd2f67473e0d2","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Made In Hollywood","MadeInHollywood.us@SD","en","5e20b730f2f8d5003d739db7-60db63d29ec966002c9ea6f0","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Maverick Black Cinema","MaverickBlackCinema.us@SD","en","5e20b730f2f8d5003d739db7-5ef4e1b40d9ad000423c4430","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","MAVTV Motorsports Network","","en","5e20b730f2f8d5003d739db7-5f90ebc726350a002d40b136","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Moconomy - Economy & Finance Infotainment","MoconomyEconomyFinanceInfotainment.us@SD","en","5e20b730f2f8d5003d739db7-63489fcd1159f6a5ce819b7d","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","More U","MoreU.us@SD","en","5e20b730f2f8d5003d739db7-6112a9139894c8002c6cb87f","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Motorsport.tv","","en","5e20b730f2f8d5003d739db7-6408c82eebb23ab878e8ddbb","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Motorvision TV","Motorvision.de@SD","en","5e20b730f2f8d5003d739db7-603fb593a99efc002dbf90e4","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Music Legends","ClassicRockNetwork.us@SD","en","5e20b730f2f8d5003d739db7-6196c8c01d310bf925e02615","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","My Binge Channel","MBC.us@SD","en","5e20b730f2f8d5003d739db7-6196c76e1d310bf925e02614","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Mythical 24/7","","en","5e20b730f2f8d5003d739db7-650b5bb3f4b2d9579946a500","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Newsmax TV","NewsmaxTV.us@SD","en","5e20b730f2f8d5003d739db7-5fb81660b7ad2d002dcb7335","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","NHRA TV","NHRATV.us@SD","en","5e20b730f2f8d5003d739db7-60aeb5cd87f9b1002ce12323","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Nolly Africa HD","","en","5e20b730f2f8d5003d739db7-64b1e1217d4037206787f384","","HD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Nosey","Nosey.us@US","en","5e20b730f2f8d5003d739db7-5f0ff262d71dcb00449ec015","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Nosey Escándalos","NoseyEscandalos.us@SD","es","5e20b730f2f8d5003d739db7-6154a863e3e4d9577f96b31a","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Nothin' But 90s","StingrayNothinBut90s.ca@SD","en","5e20b730f2f8d5003d739db7-62f13eeded056a1db9ef3d54","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Novelisima","","en","5e20b730f2f8d5003d739db7-64d4e82ac5d4668c9cb7b5df","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Outdoor America","OutdoorAmerica.us@SD","en","5e20b730f2f8d5003d739db7-611c3ac2409e4d002c85a6dd","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Pac-12 Insider","","en","5e20b730f2f8d5003d739db7-646c0dfbfb58444e4e1e262d","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Party Poker TV","PartyPokerTV.us@SD","en","5e20b730f2f8d5003d739db7-6196c99e3b964c65b53de32f","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","party tyme karaoke","","en","5e20b730f2f8d5003d739db7-5f17a1a283581000409bd875","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","People are Awesome","","en","5e20b730f2f8d5003d739db7-5f0ff263d71dcb00449ec021","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","PickleTV","","en","5e20b730f2f8d5003d739db7-63ec0b739866d8d2120ac759","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Pitufo TV","","en","5e20b730f2f8d5003d739db7-639ba57d3f4612cc150a5723","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Poker Night TV","PokerNightInAmerica.us@SD","en","5e20b730f2f8d5003d739db7-60afc726623f2f002c5bb49f","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","PokerGO","","en","5e20b730f2f8d5003d739db7-64ac687b4192b4e1bab96279","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Pop Adult","StingrayPopAdult.ca@SD","en","5e20b730f2f8d5003d739db7-62ee7992271f393d2d9f709c","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Popstar! TV","PopstarTV.us@SD","en","5e20b730f2f8d5003d739db7-5ef11487d33ab9004048a1d6","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","POPSUGAR Fitness","POPSUGARFitness.us@SD","en","5e20b730f2f8d5003d739db7-605a309dc5acdc002c7a20ac","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Pro Wrestling TV","ProWrestlingTV.us@SD","en","5e20b730f2f8d5003d739db7-62b124bb32ebdc6c67a7eea1","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","PursuitUP","","en","5e20b730f2f8d5003d739db7-63628eb88e4b18ca22f897dc","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","PW Kids","PWKids.us@SD","en","5e20b730f2f8d5003d739db7-5efe1de5e0b3f5003f5d9f7f","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Qwest TV","QwestTVJazzBeyond.fr@SD","en","5e20b730f2f8d5003d739db7-60b0f65c0c8ffb002c821a75","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Racing America","RacingAmerica.us@SD","en","5e20b730f2f8d5003d739db7-61a945156547ba4d6d238dc9","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Reuters TV","ReutersTV.us@SD","en","5e20b730f2f8d5003d739db7-5eea71d65252710041e0ccbc","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Revry","Revry.us@SD","en","5e20b730f2f8d5003d739db7-5ef11487d33ab9004048a1d9","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","RevryNews","RevryNews.us@SD","en","5e20b730f2f8d5003d739db7-5f458dded93f4a0041cb1f63","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Shemaroo Bollywood","ShemarooBollywood.us@SD","en","5e20b730f2f8d5003d739db7-62d1a58e520656fda09e609d","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","SKWAD","","en","5e20b730f2f8d5003d739db7-5f12332eeca6a20040b328e5","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","SLOPES","SlopesTV.us@SD","en","5e20b730f2f8d5003d739db7-616df1be2cf008a748c8cb53","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Smooth Jazz","StingraySmoothJazz.ca@SD","en","5e20b730f2f8d5003d739db7-62ee784852f7d73061eec493","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Smurf TV","","en","5e20b730f2f8d5003d739db7-639b8d803f4612cc150a5721","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Sonic TV","SonicTV.us@SD","en","5e20b730f2f8d5003d739db7-62ba4aaff663580a7238f327","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","SPEEDVISION","SPEEDVISION.us@SD","en","5e20b730f2f8d5003d739db7-6349ed0eb1adc4cfa571fd37","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","SportsGrid","SportsGrid.us@SD","en","5e20b730f2f8d5003d739db7-5ef11485d33ab9004048a1ca","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Stingray Holidayscapes","","en","5e20b730f2f8d5003d739db7-654eb862dde2222e8ba551f1","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Strongman Champions","","en","5e20b730f2f8d5003d739db7-644b13a3a1c0a5b2024c8403","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","TED","TED.us@SD","en","5e20b730f2f8d5003d739db7-62ab5aabbb869dd0df6a3487","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","TG Junior","","en","5e20b730f2f8d5003d739db7-5f123330eca6a20040b328e8","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","The Boat Show","TheBoatShow.us@SD","en","5e20b730f2f8d5003d739db7-5efe1de6e0b3f5003f5d9f82","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","The Bob Ross Channel","TheBobRossChannel.us@SD","en","5e20b730f2f8d5003d739db7-5efe1de6e0b3f5003f5d9f88","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","The Bob Ross Channel en Español","TheBobRossChannelenEspanol.us@SD","es","5e20b730f2f8d5003d739db7-636442f69aabc8029c6d6b8d","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","The Carol Burnett Show","TheCarolBurnettShow.us@SD","en","5e20b730f2f8d5003d739db7-60d4edd6b2fdec002c141125","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","The Design Network","TheDesignNetwork.us@SD","en","5e20b730f2f8d5003d739db7-5f0641d3e8ffda004033b16e","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","The Ed Sullivan Show","","en","5e20b730f2f8d5003d739db7-640205c68ecb41f2d89d5814","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","The Film Detective","TheFilmDetective.us@SD","en","5e20b730f2f8d5003d739db7-5eea605674085f0040ddc7a3","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","The Pet Collective","","en","5e20b730f2f8d5003d739db7-5f170d61b898490041b49369","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","The Preview Channel","ThePreviewChannel.us@SD","en","5e20b730f2f8d5003d739db7-608083444363b700366942df","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","The Spa","StingrayTheSpa.ca@SD","en","5e20b730f2f8d5003d739db7-62f11395586633e88e3a3274","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","The Wu Tang Collection Spanish","","en","5e20b730f2f8d5003d739db7-63c99b835feb7b9655cb196f","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Times Now Navbharat","TimesNowNavbharat.in@SD","en","5e20b730f2f8d5003d739db7-631a605b260b7e21d0b819ee","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Today's K-Pop","StingrayTodaysKPop.ca@SD","en","5e20b730f2f8d5003d739db7-62ee6eae271f393d2d9f7096","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Toon Goggles","","en","5e20b730f2f8d5003d739db7-5eea605574085f0040ddc794","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Trailers From Hell","TrailersFromHell.us@SD","en","5e20b730f2f8d5003d739db7-61d738b5a7b7c7f703418514","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","True History","TrueHistory.us@SD","en","5e20b730f2f8d5003d739db7-614398a08f30fa61e0da7c97","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","TV Amor","","en","5e20b730f2f8d5003d739db7-64bf622acd02bd309fc30567","","SD","country_out_of_scope"
"plex.tv","plex.tv\plex.tv.channels.xml","Ultimate Classic Wrestling","","en","5e20b730f2f8d5003d739db7-64e6eff227a915f9b5184e9e","","SD","country_out_of_scope"
