"tag","id","name"
"us_tvinsider","mlb-network",
"us_tvinsider","more-max",
"us_tvinsider","motortrend",
"us_tvinsider","moviemax",
"us_tvinsider","movieplex",
"us_tvinsider","movies",
"us_tvinsider","msg",
"us_tvinsider","msnbc",
"us_tvinsider","mtv",
"us_tvinsider","mtv-classic",
"us_tvinsider","mtv-live",
"us_tvinsider","mtv2",
"us_tvinsider","mubi",
"us_tvinsider","mynetworktv",
"us_tvinsider","nasa-tv",
"us_tvinsider","nat-geo",
"us_tvinsider","nat-geo-wild",
"us_tvinsider","nba-tv",
"us_tvinsider","nbc",
"us_tvinsider","nbc-news-now",
"us_tvinsider","nbc-sports-bay-area",
"us_tvinsider","nbc-sports-chicago",
"us_tvinsider","nbc-sports-philadelphia",
"us_tvinsider","necn",
"us_tvinsider","netflix",
"us_tvinsider","new-england-sports-network",
"us_tvinsider","newsmax",
"us_tvinsider","newsnation",
"us_tvinsider","next-level-sports",
"us_tvinsider","nfl-network",
"us_tvinsider","nhk-world",
"us_tvinsider","nhl-network",
"us_tvinsider","nick-jr",
"us_tvinsider","nickelodeon",
"us_tvinsider","nicktoons",
"us_tvinsider","oan",
"us_tvinsider","open-tv",
"us_tvinsider","outdoor-channel",
"us_tvinsider","outer-max",
"us_tvinsider","outlaw-the-western-channel",
"us_tvinsider","ovation",
"us_tvinsider","own",
"us_tvinsider","oxygen",
"us_tvinsider","pac-12-network",
"us_tvinsider","paramount-network",
"us_tvinsider","paramount-plus",
"us_tvinsider","pay-per-view",
"us_tvinsider","pbs",
"us_tvinsider","pbs-kids",
"us_tvinsider","peacock",
"us_tvinsider","pets",
"us_tvinsider","pivot",
"us_tvinsider","playstation-network",
"us_tvinsider","pluto-tv-drama",
"us_tvinsider","pop",
"us_tvinsider","prime-time-entertainment-network",
"us_tvinsider","primo-tv",
"us_tvinsider","pure-flix",
"us_tvinsider","pursuit",
"us_tvinsider","quibi",
"us_tvinsider","qvc",
"us_tvinsider","rakuten-viki",
"us_tvinsider","real-americas-voice",
"us_tvinsider","recipe-tv",
"us_tvinsider","reelz",
"us_tvinsider","retrocrush",
"us_tvinsider","retroplex",
"us_tvinsider","revolt",
"us_tvinsider","rewind-tv",
"us_tvinsider","rfd-tv",
"us_tvinsider","ride-tv",
"us_tvinsider","rooster-teeth",
"us_tvinsider","russia-today",
"us_tvinsider","sbn",
"us_tvinsider","sbs",
"us_tvinsider","science-channel",
"us_tvinsider","scripps-news",
"us_tvinsider","sec-network",
"us_tvinsider","seeso",
"us_tvinsider","shophq",
"us_tvinsider","showtime",
"us_tvinsider","showtime-2",
"us_tvinsider","showtime-extreme",
"us_tvinsider","showtime-familyzone",
"us_tvinsider","showtime-showcase",
"us_tvinsider","showtime-women",
"us_tvinsider","shoxbet",
"us_tvinsider","shudder",
"us_tvinsider","smile",
"us_tvinsider","smithsonian-channel",
"us_tvinsider","snap-originals",
"us_tvinsider","soapnet",
"us_tvinsider","spectrum-originals",
"us_tvinsider","spike",
"us_tvinsider","start-tv",
"us_tvinsider","starz",
"us_tvinsider","starz-cinema",
"us_tvinsider","starz-comedy",
"us_tvinsider","starz-edge",
"us_tvinsider","starz-encore",
"us_tvinsider","starz-encore-action",
"us_tvinsider","starz-encore-black",
"us_tvinsider","starz-encore-classic",
"us_tvinsider","starz-encore-family",
"us_tvinsider","starz-encore-suspense",
"us_tvinsider","starz-encore-westerns",
"us_tvinsider","starz-in-black",
"us_tvinsider","starz-kids-family",
"us_tvinsider","story-television",
"us_tvinsider","sundance",
"us_tvinsider","sundance-now",
"us_tvinsider","syfy",
"us_tvinsider","syndicated",
"us_tvinsider","tastemade",
"us_tvinsider","tbd",
"us_tvinsider","tbs",
"us_tvinsider","teennick",
"us_tvinsider","telemundo",
"us_tvinsider","telexitos",
"us_tvinsider","tennis-channel",
"us_tvinsider","the-cowboy-channel",
"us_tvinsider","the-criterion-channel",
"us_tvinsider","the-cw",
"us_tvinsider","the-design-network",
"us_tvinsider","the-first",
"us_tvinsider","the-movie-channel",
"us_tvinsider","the-movie-channel-extra",
"us_tvinsider","the-network",
"us_tvinsider","the-roku-channel",
"us_tvinsider","the-wb",
"us_tvinsider","the-weather-channel",
"us_tvinsider","the365",
"us_tvinsider","thegrio",
"us_tvinsider","this-tv",
"us_tvinsider","thrillermax",
"us_tvinsider","thrillertv",
"us_tvinsider","tinder",
"us_tvinsider","tlc",
"us_tvinsider","tnt",
"us_tvinsider","topic",
"us_tvinsider","travel-channel",
"us_tvinsider","trinity-broadcast-network",
"us_tvinsider","true-crime-network",
"us_tvinsider","true-royalty-tv",
"us_tvinsider","trutv",
"us_tvinsider","tubi",
"us_tvinsider","tudn",
"us_tvinsider","turner-classic-movies",
"us_tvinsider","tv-japan",
"us_tvinsider","tv-land",
"us_tvinsider","tv-one",
"us_tvinsider","twist",
"us_tvinsider","unimas",
"us_tvinsider","universal-kids",
"us_tvinsider","universo",
"us_tvinsider","univision",
"us_tvinsider","up-faith-family",
"us_tvinsider","upn",
"us_tvinsider","uptv",
"us_tvinsider","usa-network",
"us_tvinsider","venu-sports",
"us_tvinsider","vh1",
"us_tvinsider","viaplay",
"us_tvinsider","vice-tv",
"us_tvinsider","vimeo",
"us_tvinsider","vizio-watchfree",
"us_tvinsider","vod-rent",
"us_tvinsider","we-tv",
"us_tvinsider","wgn",
"us_tvinsider","willow",
"us_tvinsider","world-channel",
"us_tvinsider","world-fishing-network",
"us_tvinsider","wwe-network",
"us_tvinsider","yankee-entertainment-sports",
"us_tvinsider","youtube",
"us_tvinsider","z-living",
"us_tvinsider","zoomoo",
